id|course_id|grade
632|3|7
632|3|7.5
632|3|8.5
632|3|8.5
632|3|6.5
632|8|_
632|8|14
632|8|16.5
632|4|13.1
632|4|12
632|4|13.5
632|4|16.2
632|4|15.6
632|4|12.2
632|4|11.6
632|4|14.9
632|9|8.75
632|9|9.5
632|9|11
632|2|11.8
632|2|10.7
632|2|9.8
632|2|10.6
632|2|11.9
632|2|8.1
632|2|7.6
632|2|9.2
632|2|10.6
632|7|15
632|7|12.5
632|7|14.5
632|7|14
632|7|12
632|7|_
632|7|14
632|10|8
632|10|8.25
632|10|8.5
632|10|8.5
632|10|9.75
632|1|6
632|1|12
632|1|8.5
632|1|9
632|1|3
632|1|10
632|1|8
632|1|7.5
632|5|8.25
632|5|8.5
632|5|8.5
632|5|11.5
632|5|10.5
632|6|9
632|6|8
632|6|6
632|6|6
632|6|9
632|6|10
684|3|7
684|3|8.5
684|3|9
684|3|10
684|3|9
684|3|6.5
684|3|9.5
684|8|10.5
684|8|16
684|8|17
684|4|13.1
684|4|12
684|4|_
684|4|12.5
684|4|14.1
684|4|11
684|4|9.7
684|4|15.9
684|9|9.75
684|9|4.75
684|9|10.75
684|2|10.8
684|2|12.2
684|2|10.5
684|2|7.9
684|2|10.5
684|2|13.3
684|2|12
684|2|8.9
684|2|8.1
684|7|13.5
684|7|12
684|7|13.5
684|7|13.5
684|7|13
684|7|12.5
684|7|15
684|10|8.5
684|10|8.5
684|10|5.5
684|10|7.75
684|10|5.5
684|1|7
684|1|5.5
684|1|8
684|1|8.5
684|1|9
684|1|6
684|1|_
684|5|8.25
684|5|8
684|5|3
684|5|5
684|5|7.25
684|6|8
684|6|5
684|6|9
684|6|8
684|6|13
691|3|8.5
691|3|8.5
691|3|9.5
691|3|9
691|3|9
691|3|10
691|3|8.5
691|8|16.5
691|8|13.5
691|8|10
691|4|13.2
691|4|18.7
691|4|17.1
691|4|_
691|4|12.8
691|4|15.3
691|4|11.5
691|4|7.6
691|9|2.25
691|9|10.25
691|2|11.5
691|2|12.3
691|2|6.4
691|2|9.2
691|2|11.6
691|2|9.4
691|2|11.7
691|2|10.1
691|2|10.7
691|7|14.5
691|7|14.5
691|7|13.5
691|7|13
691|7|13.5
691|7|13.5
691|7|14
691|10|10.25
691|10|10.25
691|10|10
691|10|7.5
691|10|10
691|1|11
691|1|7.5
691|1|6.5
691|1|8.5
691|1|8.5
691|1|_
691|1|9.5
691|1|10.5
691|5|4.25
691|5|13.5
691|5|10.75
691|5|7.75
691|5|7.5
691|6|8
691|6|7
691|6|10
691|6|8
691|6|8
691|6|4
694|3|7.5
694|3|7
694|3|10
694|3|7
694|3|11.5
694|3|10.5
694|3|7
694|8|15
694|8|16
694|8|12.5
694|4|13.3
694|4|14
694|4|13.7
694|4|13.1
694|4|15.9
694|4|8.1
694|4|17.5
694|4|12.5
694|9|7.25
694|9|9.75
694|9|4.75
694|2|11.3
694|2|7.4
694|2|12.9
694|2|9.7
694|2|7.8
694|2|8.6
694|2|12.4
694|2|10.2
694|7|13
694|7|15
694|7|14.5
694|7|14
694|7|13.5
694|7|13.5
694|7|11.5
694|10|10.25
694|10|9.75
694|10|5.5
694|10|9
694|10|12.5
694|1|5
694|1|7.5
694|1|10.5
694|1|10.5
694|1|8.5
694|1|8
694|1|8.5
694|1|10.5
694|5|1.5
694|5|8.75
694|5|4.25
694|5|9
694|5|6
694|6|6
694|6|9
694|6|10
694|6|11
694|6|13
694|6|9
711|3|10
711|3|7.5
711|3|9
711|3|10
711|3|11
711|3|8.5
711|3|9
711|8|13.5
711|8|13
711|8|10.5
711|4|12.7
711|4|11.5
711|4|17.8
711|4|12.3
711|4|13
711|4|15.9
711|4|13.4
711|4|14.9
711|9|6.75
711|9|4.5
711|9|12.75
711|2|8.9
711|2|11.3
711|2|8.3
711|2|13
711|2|10.1
711|2|7.4
711|2|13.7
711|2|13.7
711|2|11.3
711|7|11.5
711|7|14.5
711|7|14.5
711|7|13.5
711|7|16
711|7|12.5
711|7|11.5
711|10|9.75
711|10|11.25
711|10|7.5
711|10|6.25
711|10|8
711|1|8
711|1|7
711|1|6.5
711|1|10.5
711|1|10
711|1|5
711|1|9.5
711|1|7.5
711|5|8
711|5|5.5
711|5|12.25
711|5|10.25
711|5|7
711|6|13
711|6|10
711|6|9
711|6|9
711|6|11
711|6|6
729|3|10
729|3|10
729|3|8.5
729|3|7.5
729|3|11
729|3|9
729|8|15
729|8|12.5
729|8|18.5
729|4|13.5
729|4|13.6
729|4|18.4
729|4|10.8
729|4|17
729|4|16.5
729|4|13.9
729|4|14.5
729|9|9.75
729|9|2.75
729|9|4
729|2|11.1
729|2|8.3
729|2|11.2
729|2|5.9
729|2|6.6
729|2|9.9
729|2|12.4
729|2|8.9
729|7|12.5
729|7|15
729|7|12
729|7|14.5
729|7|12
729|7|14
729|7|12.5
729|10|6.5
729|10|9.75
729|10|10.25
729|10|10.25
729|10|12.25
729|1|5
729|1|6
729|1|8
729|1|_
729|1|10
729|1|7.5
729|1|8.5
729|1|10.5
729|5|8.5
729|5|12.5
729|5|2.75
729|5|3.75
729|5|8.25
729|6|9
729|6|12
729|6|2
729|6|10
729|6|12
729|6|8
757|3|9
757|3|9
757|3|9
757|3|11.5
757|3|7
757|3|8
757|8|10
757|8|11.5
757|8|19.5
757|4|13.8
757|4|13.3
757|4|11.4
757|4|14.7
757|4|11
757|4|12.4
757|4|11.3
757|4|10.8
757|9|7.5
757|9|13.25
757|9|1.25
757|2|9.7
757|2|14.4
757|2|8.1
757|2|10.2
757|2|10
757|2|9.6
757|2|11.7
757|2|5.9
757|2|15.5
757|7|13.5
757|7|13
757|7|13.5
757|7|14.5
757|7|15
757|7|13
757|7|15
757|10|5
757|10|4.5
757|10|9.5
757|10|8.25
757|10|10.5
757|1|12
757|1|4.5
757|1|10
757|1|7
757|1|6.5
757|1|9
757|1|10.5
757|1|8.5
757|5|4.5
757|5|9.5
757|5|5.5
757|5|9.75
757|5|3.25
757|6|12
757|6|10
757|6|11
757|6|8
757|6|11
757|6|13
759|3|7.5
759|3|7
759|3|7.5
759|3|8.5
759|3|9
759|3|7
759|3|9.5
759|8|8
759|8|20
759|8|10.5
759|4|15.1
759|4|10
759|4|15
759|4|12.9
759|4|16
759|4|12.1
759|4|11.5
759|4|17.5
759|9|9.25
759|9|5.75
759|9|2
759|2|6.8
759|2|8.8
759|2|11.5
759|2|9.7
759|2|13.3
759|2|10.1
759|2|9.8
759|2|13.2
759|2|13.3
759|7|14
759|7|15.5
759|7|14
759|7|14.5
759|7|14.5
759|7|16
759|7|12
759|10|10.75
759|10|11.25
759|10|8
759|10|11
759|10|8
759|1|6.5
759|1|8.5
759|1|12.5
759|1|6.5
759|1|6.5
759|1|7
759|1|7
759|1|10.5
759|5|3.75
759|5|5.5
759|5|7.25
759|5|4.75
759|5|3.75
759|6|9
759|6|9
759|6|7
759|6|1
759|6|10
759|6|_
766|3|9
766|3|11
766|3|7
766|3|7
766|3|6
766|3|7
766|3|8.5
766|8|14.5
766|8|11.5
766|8|11.5
766|4|13.2
766|4|10.4
766|4|11.1
766|4|10.1
766|4|10.1
766|4|10.4
766|4|15.9
766|9|2.25
766|9|10.5
766|9|5.5
766|2|7.5
766|2|10.1
766|2|11.3
766|2|8.6
766|2|9.7
766|2|7.4
766|2|7.7
766|2|11.6
766|2|11.3
766|7|12.5
766|7|13.5
766|7|12.5
766|7|13.5
766|7|12.5
766|7|14
766|7|12.5
766|10|5.5
766|10|10.5
766|10|8
766|10|5.75
766|10|7
766|1|_
766|1|7
766|1|5
766|1|11.5
766|1|7.5
766|1|7
766|1|8
766|1|7
766|5|4.5
766|5|_
766|5|6.25
766|5|10.25
766|5|4.25
766|6|14
766|6|8
766|6|9
766|6|14
766|6|6
766|6|9
769|3|9
769|3|10.5
769|3|8.5
769|3|9.5
769|3|9
769|3|7.5
769|8|12
769|8|13
769|8|12.5
769|4|17.7
769|4|13.9
769|4|14.8
769|4|9.8
769|4|12.2
769|4|15.1
769|4|11.7
769|4|17.9
769|9|7
769|9|4.25
769|2|8.4
769|2|13.6
769|2|9.3
769|2|12.2
769|2|10.8
769|2|10.6
769|2|13.7
769|2|14.1
769|2|10.8
769|7|14.5
769|7|14.5
769|7|13
769|7|13
769|7|15.5
769|7|14.5
769|7|13.5
769|10|8.75
769|10|10.5
769|10|10.25
769|10|10.5
769|10|9
769|1|8
769|1|10
769|1|9.5
769|1|8.5
769|1|5.5
769|1|5.5
769|1|7
769|1|10
769|5|7.25
769|5|6
769|5|9.5
769|5|3.25
769|5|8.75
769|6|6
769|6|9
769|6|12
769|6|9
769|6|9
769|6|4
788|3|8
788|3|9
788|3|9.5
788|3|9
788|3|9.5
788|3|8.5
788|3|7
788|8|15
788|8|18
788|8|13
788|4|12.1
788|4|11
788|4|10.6
788|4|17.4
788|4|12.2
788|4|14.9
788|4|13.7
788|4|12.1
788|9|7.25
788|9|6.75
788|9|4.75
788|2|5.6
788|2|9.1
788|2|6.2
788|2|12.2
788|2|9.5
788|2|11.5
788|2|10
788|2|12.9
788|2|5.7
788|7|12
788|7|13
788|7|15
788|7|13
788|7|14.5
788|7|15
788|7|12.5
788|10|9
788|10|7
788|10|10
788|10|7.25
788|10|9.5
788|1|6.5
788|1|10.5
788|1|6.5
788|1|10.5
788|1|11
788|1|10
788|1|6.5
788|5|3.75
788|5|5
788|5|7
788|5|7
788|5|5.75
788|6|5
788|6|11
788|6|5
788|6|9
788|6|6
788|6|8
803|3|7.5
803|3|10
803|3|9
803|3|11.5
803|3|9.5
803|3|9
803|8|20
803|8|13
803|8|14.5
803|4|9.2
803|4|16.1
803|4|12.2
803|4|12.4
803|4|16
803|4|16.1
803|4|11.2
803|9|7.5
803|9|8.5
803|9|6.75
803|2|7.1
803|2|8.1
803|2|7.8
803|2|14
803|2|8.5
803|2|8.9
803|2|10.7
803|2|10.9
803|7|14
803|7|12
803|7|15
803|7|13.5
803|7|12.5
803|7|14.5
803|7|12.5
803|10|8.5
803|10|7.5
803|10|7
803|10|9.25
803|10|10.25
803|1|5.5
803|1|7.5
803|1|9.5
803|1|10
803|1|8.5
803|1|9.5
803|1|7.5
803|1|11
803|5|8.75
803|5|5.25
803|5|6.25
803|5|9
803|5|6.25
803|6|8
803|6|10
803|6|8
803|6|10
803|6|7
803|6|6
809|3|9.5
809|3|6.5
809|3|6.5
809|3|8.5
809|3|8
809|3|7.5
809|3|9.5
809|8|5.5
809|8|8
809|8|15
809|4|13.1
809|4|8.4
809|4|10.7
809|4|8.7
809|4|13.2
809|4|16.9
809|4|9.3
809|4|12.5
809|9|7
809|9|6
809|9|8
809|2|12.2
809|2|12.4
809|2|12
809|2|10.1
809|2|_
809|2|7.5
809|2|10.9
809|2|8
809|7|14
809|7|13
809|7|14
809|7|13
809|7|14.5
809|7|15.5
809|7|12
809|10|8.25
809|10|5
809|10|9.25
809|10|8.25
809|10|6.75
809|1|7.5
809|1|11
809|1|4
809|1|7
809|1|9.5
809|1|5
809|1|7
809|5|7.25
809|5|4.5
809|5|5.25
809|5|8.75
809|6|6
809|6|6
809|6|7
809|6|6
809|6|6
809|6|4
816|3|9
816|3|8.5
816|3|_
816|3|8.5
816|3|8
816|3|6.5
816|3|8
816|8|18
816|8|13
816|8|14.5
816|4|12.4
816|4|16.2
816|4|12
816|4|13.9
816|4|11.8
816|4|14.3
816|4|13.1
816|4|10.2
816|9|11
816|9|6.25
816|9|8.5
816|2|11.2
816|2|8.4
816|2|9.9
816|2|12.9
816|2|10.4
816|2|10
816|2|10.4
816|2|13.3
816|2|11.9
816|7|16.5
816|7|13
816|7|12.5
816|7|15
816|7|13
816|7|13.5
816|7|14
816|10|11.25
816|10|9.25
816|10|8.5
816|10|9.5
816|10|9
816|1|6.5
816|1|8.5
816|1|7.5
816|1|9
816|1|5
816|1|11.5
816|1|5
816|1|8.5
816|5|8.25
816|5|4.5
816|5|7
816|5|7.75
816|5|6
816|6|10
816|6|7
816|6|5
816|6|5
816|6|7
816|6|7
853|3|8
853|3|7
853|3|8.5
853|3|7.5
853|3|7.5
853|3|9
853|3|6.5
853|8|17
853|8|17
853|8|16.5
853|4|13.6
853|4|11.1
853|4|17.2
853|4|12.3
853|4|10.8
853|4|11.2
853|4|12.6
853|4|12.9
853|9|1
853|9|7.75
853|9|12
853|2|16.7
853|2|12.5
853|2|9.8
853|2|10
853|2|9.3
853|2|13
853|2|9.3
853|2|7.9
853|7|14
853|7|15
853|7|16.5
853|7|13
853|7|15
853|7|14.5
853|7|13.5
853|10|5.75
853|10|10.75
853|10|10.25
853|10|8.5
853|10|9.25
853|1|8.5
853|1|4.5
853|1|6
853|1|7
853|1|9.5
853|1|9
853|1|4
853|5|4.25
853|5|7.25
853|5|0.25
853|5|6.25
853|5|12
853|6|8
853|6|5
853|6|5
853|6|11
853|6|11
853|6|10
3|3|10
3|3|8.5
3|3|8
3|3|9
3|3|8
3|3|7.5
3|8|18
3|8|11.5
3|4|11.8
3|4|12.2
3|4|16.9
3|4|15.1
3|4|15.3
3|4|12.8
3|4|12.1
3|4|12.5
3|9|11.75
3|9|6.75
3|2|9.2
3|2|13.4
3|2|11.5
3|2|8.7
3|2|9.7
3|2|8.9
3|2|9.2
3|2|14.8
3|2|10.3
3|7|14.5
3|7|13
3|7|15
3|7|14.5
3|7|15
3|7|15.5
3|7|14
3|10|9.75
3|10|9
3|10|10.5
3|10|7.75
3|10|6.75
3|1|13.5
3|1|5.5
3|1|11
3|1|9
3|1|12
3|1|6
3|1|9.5
3|1|6.5
3|5|6.75
3|5|10
3|5|10
3|5|_
3|5|5
3|6|6
3|6|8
3|6|10
3|6|10
3|6|8
3|6|8
17|3|11.5
17|3|10.5
17|3|9
17|3|9.5
17|3|10.5
17|3|8.5
17|3|8
17|8|15
17|8|16.5
17|4|13.4
17|4|13.6
17|4|11.8
17|4|15.4
17|4|13.9
17|4|10.5
17|4|13
17|4|17.2
17|9|13.25
17|9|13.25
17|9|5
17|2|9.4
17|2|12.3
17|2|8.2
17|2|16.1
17|2|11.4
17|2|10.7
17|2|11.8
17|2|15.6
17|2|9.4
17|7|14
17|7|12.5
17|7|16
17|7|13.5
17|7|14.5
17|7|11.5
17|7|12.5
17|10|12.75
17|10|8.75
17|10|4.25
17|10|9.25
17|10|8.25
17|1|8.5
17|1|7
17|1|9.5
17|1|9
17|1|4
17|1|7
17|1|9.5
17|1|8.5
17|5|10.25
17|5|2
17|5|7.5
17|5|8.5
17|6|6
17|6|13
17|6|12
17|6|8
17|6|11
17|6|10
18|3|8.5
18|3|7
18|3|7.5
18|3|8
18|3|9
18|3|9
18|3|8.5
18|8|18
18|8|12.5
18|8|13
18|4|10.2
18|4|20
18|4|12.5
18|4|13.6
18|4|14
18|4|12.9
18|4|13.2
18|4|10.6
18|9|14.5
18|9|8.5
18|9|13
18|2|8.6
18|2|9.3
18|2|9.7
18|2|9.1
18|2|12.3
18|2|9.4
18|2|13.3
18|2|12.4
18|2|12.4
18|7|13.5
18|7|15
18|7|14.5
18|7|12.5
18|7|14.5
18|7|16
18|7|14
18|10|10
18|10|7.5
18|10|9.5
18|10|8.25
18|10|4
18|1|7
18|1|13
18|1|12
18|1|9
18|1|10
18|1|5.5
18|1|9.5
18|1|7
18|5|8.75
18|5|4.75
18|5|7.5
18|5|8.25
18|5|7.75
18|6|14
18|6|11
18|6|12
18|6|13
18|6|12
18|6|8
21|3|7
21|3|9
21|3|7
21|3|11
21|3|9.5
21|3|9.5
21|8|12.5
21|8|10
21|4|14.2
21|4|10.3
21|4|12.8
21|4|12.9
21|4|10.8
21|4|12.1
21|4|13.3
21|4|12.7
21|9|7.75
21|9|7
21|9|7
21|2|5.8
21|2|11.6
21|2|8
21|2|7.1
21|2|13.9
21|2|10.7
21|2|13.2
21|2|6.8
21|7|12
21|7|11.5
21|7|14
21|7|16
21|7|11.5
21|7|11.5
21|10|7.25
21|10|11
21|10|9.5
21|10|6.75
21|10|8
21|1|6.5
21|1|5
21|1|10
21|1|6
21|1|12.5
21|1|9.5
21|1|10
21|1|10
21|5|7.25
21|5|9.25
21|5|6
21|5|7.5
21|5|10.25
21|6|14
21|6|10
21|6|8
21|6|15
21|6|6
21|6|10
24|3|8
24|3|9
24|3|8
24|3|9.5
24|3|7.5
24|3|9.5
24|3|8
24|8|13.5
24|8|11.5
24|8|16.5
24|4|13.8
24|4|12.8
24|4|11.5
24|4|9.4
24|4|13.8
24|4|14.3
24|4|13.8
24|4|13.7
24|9|9.25
24|9|4
24|9|11.75
24|2|9.7
24|2|9.5
24|2|12.3
24|2|8.5
24|2|8.7
24|2|10.5
24|2|11.9
24|2|13.9
24|2|7.4
24|7|13
24|7|14.5
24|7|14
24|7|13.5
24|7|15.5
24|7|13
24|7|13
24|10|6.5
24|10|9.25
24|10|8.5
24|10|6.5
24|10|10.5
24|1|6.5
24|1|8
24|1|7.5
24|1|9.5
24|1|4.5
24|1|6.5
24|1|9.5
24|1|11
24|5|7.25
24|5|5.5
24|5|7
24|5|11.75
24|5|9.25
24|6|10
24|6|7
24|6|11
24|6|13
24|6|8
24|6|8
45|3|9.5
45|3|6.5
45|3|8
45|3|8.5
45|3|9
45|3|8
45|3|9.5
45|8|7.5
45|8|12.5
45|8|14
45|4|13.1
45|4|17
45|4|11.7
45|4|15.6
45|4|12.3
45|4|15.2
45|4|12.2
45|4|14.2
45|9|9
45|9|8.25
45|9|2
45|2|10.8
45|2|7.9
45|2|11.4
45|2|11.9
45|2|7.1
45|2|12.2
45|2|5.8
45|2|7.2
45|2|12
45|7|15.5
45|7|16
45|7|16
45|7|15
45|7|11.5
45|7|12.5
45|7|13.5
45|10|10.75
45|10|5.25
45|10|11.5
45|10|7.75
45|10|9.25
45|1|9.5
45|1|6
45|1|12
45|1|5.5
45|1|10
45|1|10.5
45|1|3
45|1|7.5
45|5|1.5
45|5|9
45|5|10.5
45|5|8.75
45|5|7.25
45|6|5
45|6|8
45|6|7
45|6|11
45|6|11
45|6|17
83|3|7
83|3|10
83|3|8.5
83|3|11
83|3|6.5
83|3|8.5
83|3|8
83|8|13
83|8|12
83|4|13.3
83|4|13
83|4|14.2
83|4|10.9
83|4|14.6
83|4|15.3
83|4|13.9
83|4|16.4
83|9|6.25
83|9|13.75
83|9|5.75
83|2|13.1
83|2|10.2
83|2|10.5
83|2|6.3
83|2|5.6
83|2|9.8
83|2|13.2
83|7|13
83|7|13
83|7|15
83|7|12
83|7|14
83|7|14.5
83|7|15
83|10|7.5
83|10|9.25
83|10|8
83|10|7
83|10|7.75
83|1|9.5
83|1|8.5
83|1|6
83|1|2
83|1|6
83|1|8.5
83|1|3.5
83|5|3.75
83|5|8
83|5|3.5
83|5|9.5
83|5|5
83|6|11
83|6|13
83|6|10
83|6|8
83|6|11
83|6|8
90|3|10
90|3|10.5
90|3|10
90|3|9
90|3|8.5
90|3|9.5
90|3|9.5
90|8|16
90|8|10.5
90|8|10.5
90|4|14.4
90|4|17.9
90|4|13.1
90|4|12
90|4|12.8
90|4|11
90|4|9.2
90|4|12
90|9|7.75
90|9|9.25
90|9|11.5
90|2|9.7
90|2|14
90|2|15.1
90|2|10.3
90|2|8.6
90|2|10.4
90|2|11.3
90|2|12.6
90|2|12.9
90|7|14.5
90|7|12.5
90|7|15
90|7|16
90|7|15
90|7|13.5
90|10|7.5
90|10|_
90|10|9.5
90|10|10.25
90|10|8.5
90|1|8
90|1|8.5
90|1|10.5
90|1|9
90|1|9.5
90|1|6.5
90|1|10
90|1|8.5
90|5|3.25
90|5|5.25
90|5|6.5
90|5|8
90|5|5.75
90|6|11
90|6|8
90|6|10
90|6|8
90|6|10
90|6|6
124|3|11
124|3|7.5
124|3|10
124|3|10.5
124|3|10
124|3|6.5
124|3|9
124|8|17
124|8|11
124|8|14
124|4|12.1
124|4|17.7
124|4|15.7
124|4|17.3
124|4|15.7
124|4|13.2
124|4|16.1
124|4|7.7
124|9|12.25
124|9|12.75
124|9|8.25
124|2|9.1
124|2|7.2
124|2|13.4
124|2|11.2
124|2|11.9
124|2|9
124|2|11.3
124|2|10.3
124|2|9.9
124|7|14
124|7|15
124|7|15.5
124|7|15
124|7|15
124|7|12
124|7|14.5
124|10|9.5
124|10|7
124|10|8.75
124|10|7.25
124|1|2.5
124|1|6
124|1|10.5
124|1|7
124|1|13
124|1|8
124|1|10
124|1|4.5
124|5|10
124|5|9.25
124|5|8.5
124|5|9.5
124|5|7
124|6|14
124|6|12
124|6|13
124|6|9
124|6|11
124|6|13
143|3|10
143|3|8.5
143|3|10
143|3|9.5
143|3|9.5
143|3|7.5
143|3|8.5
143|8|12
143|8|18.5
143|8|8.5
143|4|10.9
143|4|9.6
143|4|12.7
143|4|11.6
143|4|13.3
143|4|16.1
143|4|13.6
143|4|11.3
143|9|8.5
143|9|10.5
143|9|0.25
143|2|10.3
143|2|14.6
143|2|11.1
143|2|12.1
143|2|14.6
143|2|12.7
143|2|8.5
143|2|12.5
143|7|15
143|7|13.5
143|7|15.5
143|7|15
143|7|13
143|7|14.5
143|10|5.75
143|10|8.25
143|10|7.5
143|10|7.5
143|1|4
143|1|_
143|1|10.5
143|1|10
143|1|11.5
143|1|5.5
143|1|5
143|1|7
143|5|11.75
143|5|9.25
143|5|12
143|5|2.75
143|5|7.5
143|6|6
143|6|8
143|6|13
143|6|11
143|6|7
143|6|10
144|3|10
144|3|6
144|3|8.5
144|3|10
144|3|8
144|3|9
144|3|9.5
144|8|12.5
144|8|15.5
144|8|14
144|4|11.4
144|4|17.8
144|4|12.3
144|4|19.8
144|4|13.8
144|4|14.6
144|4|12.1
144|9|12.75
144|9|4.75
144|9|10
144|2|11.8
144|2|15.8
144|2|11.8
144|2|10
144|2|8.3
144|2|7.2
144|2|11.4
144|2|13.7
144|2|12.8
144|7|13.5
144|7|15.5
144|7|15
144|7|13
144|7|13.5
144|7|13.5
144|7|17
144|10|12
144|10|7
144|10|5
144|10|10
144|10|11.25
144|1|10
144|1|11.5
144|1|11.5
144|1|11
144|1|8
144|1|5.5
144|1|10.5
144|1|8.5
144|5|6.5
144|5|9.5
144|5|7.5
144|5|8.75
144|5|4.5
144|6|10
144|6|10
144|6|11
144|6|8
144|6|10
144|6|8
158|3|9
158|3|8.5
158|3|7.5
158|3|9.5
158|3|8.5
158|3|11.5
158|3|8.5
158|8|13
158|8|5.5
158|8|14.5
158|4|16.6
158|4|16.2
158|4|11.4
158|4|20
158|4|10.8
158|4|17.5
158|4|14.4
158|4|14.4
158|9|9.25
158|9|6.25
158|9|12.75
158|2|13.3
158|2|12.7
158|2|12.3
158|2|14.8
158|2|5.9
158|2|13.6
158|2|7.6
158|2|12.4
158|7|13.5
158|7|14
158|7|14.5
158|7|13.5
158|7|11.5
158|7|17.5
158|7|17
158|10|4.75
158|10|8.25
158|10|8.75
158|10|8.25
158|10|8.5
158|1|4.5
158|1|9.5
158|1|5.5
158|1|3.5
158|1|7.5
158|1|7
158|1|10.5
158|1|5
158|5|10
158|5|_
158|5|9.75
158|5|12.25
158|5|6
158|6|12
158|6|8
158|6|10
158|6|10
158|6|9
158|6|9
178|3|9
178|3|8
178|3|9.5
178|3|9.5
178|3|7
178|3|8.5
178|3|10
178|8|11.5
178|8|17
178|8|12.5
178|4|12.6
178|4|15.2
178|4|8
178|4|12.3
178|4|13.5
178|4|17.9
178|4|_
178|4|14.5
178|9|4.75
178|9|11
178|9|13.5
178|2|11.3
178|2|13.7
178|2|9.8
178|2|12.9
178|2|14.4
178|2|10.8
178|2|11.9
178|2|_
178|2|11.1
178|7|14.5
178|7|13.5
178|7|15
178|7|13.5
178|7|14.5
178|7|12
178|7|13
178|10|8.75
178|10|11.5
178|10|10.25
178|10|9.25
178|1|9.5
178|1|10
178|1|6.5
178|1|2.5
178|1|10
178|1|10.5
178|1|10.5
178|1|8.5
178|5|5.5
178|5|6.75
178|5|9.75
178|5|4.5
178|5|_
178|6|12
178|6|10
178|6|7
178|6|10
178|6|8
178|6|7
209|3|8
209|3|9.5
209|3|8.5
209|3|8.5
209|3|7.5
209|3|6.5
209|3|9.5
209|8|14
209|8|13.5
209|8|12
209|4|12.7
209|4|9.6
209|4|13.9
209|4|11.3
209|4|12
209|4|13.9
209|9|10
209|9|10.25
209|9|9
209|2|11.5
209|2|12.3
209|2|13.3
209|2|9.6
209|2|9.1
209|2|10.3
209|2|10.8
209|2|11.6
209|2|8
209|7|14
209|7|14
209|7|13
209|7|14.5
209|7|15.5
209|7|13.5
209|7|14.5
209|10|10
209|10|6.75
209|10|8.25
209|10|6.5
209|10|9.25
209|1|10
209|1|8
209|1|5.5
209|1|5
209|1|9
209|1|8.5
209|1|6.5
209|1|8.5
209|5|6.75
209|5|6
209|5|9.75
209|5|6
209|5|6
209|6|9
209|6|10
209|6|13
209|6|12
209|6|13
209|6|6
211|3|8.5
211|3|10.5
211|3|9
211|3|8
211|3|9
211|3|10.5
211|3|8
211|8|14.5
211|8|4
211|8|14.5
211|4|17
211|4|14.5
211|4|12.5
211|4|13
211|4|14
211|4|8.3
211|4|11.8
211|4|13.2
211|9|7.5
211|9|12
211|9|7
211|2|16.1
211|2|11.4
211|2|10.3
211|2|8.6
211|2|16
211|2|8.4
211|2|13
211|2|13.7
211|2|9.1
211|7|15.5
211|7|12
211|7|14.5
211|7|12.5
211|7|13.5
211|7|16.5
211|10|7.75
211|10|9.25
211|10|8.75
211|10|9.25
211|10|10
211|1|3
211|1|9.5
211|1|8.5
211|1|11.5
211|1|7
211|1|11.5
211|1|9
211|5|10.25
211|5|3.5
211|5|8.75
211|5|9.25
211|6|11
211|6|10
211|6|14
211|6|9
211|6|10
211|6|9
227|3|9.5
227|3|8.5
227|3|8.5
227|3|9.5
227|3|7
227|3|9.5
227|3|7.5
227|8|11
227|8|11.5
227|8|16.5
227|4|12.3
227|4|11.8
227|4|13.5
227|4|10.2
227|4|19.5
227|4|12.2
227|4|17.9
227|4|12.3
227|9|7.5
227|9|9.25
227|9|11.5
227|2|12.5
227|2|12.1
227|2|8.5
227|2|13.4
227|2|7.5
227|2|13.6
227|2|5.6
227|2|12.3
227|2|10.3
227|7|12.5
227|7|15.5
227|7|15.5
227|7|13.5
227|7|14
227|10|10.75
227|10|9
227|10|7.75
227|10|7.75
227|10|7
227|1|7.5
227|1|7
227|1|12.5
227|1|8
227|1|6.5
227|1|11.5
227|1|9.5
227|1|7.5
227|5|9.5
227|5|5
227|5|9.25
227|5|5.75
227|5|9.75
227|6|11
227|6|7
227|6|10
227|6|11
227|6|7
227|6|8
239|3|9
239|3|9.5
239|3|8
239|3|8.5
239|3|9
239|3|7.5
239|3|7
239|8|17.5
239|8|16
239|8|14
239|4|11.5
239|4|_
239|4|10.8
239|4|13.1
239|4|15.3
239|4|12.5
239|4|_
239|9|8.5
239|9|11.5
239|9|3
239|2|9.1
239|2|9.3
239|2|8.6
239|2|13.3
239|2|10.5
239|2|10.6
239|2|6
239|2|11.6
239|2|10
239|7|_
239|7|16
239|7|12.5
239|7|13.5
239|7|14
239|7|14.5
239|10|7.75
239|10|8.5
239|10|8.25
239|10|7.75
239|10|7
239|1|10.5
239|1|9
239|1|6.5
239|1|11
239|1|9.5
239|1|4
239|1|9
239|1|7.5
239|5|8.25
239|5|4.25
239|5|7
239|5|1.25
239|5|14.5
239|6|9
239|6|14
239|6|10
239|6|9
239|6|12
239|6|11
254|3|8
254|3|9.5
254|3|9.5
254|3|10.5
254|3|6
254|3|6.5
254|3|8
254|8|6
254|8|8.5
254|4|19.2
254|4|15.9
254|4|11.3
254|4|13.1
254|4|11.7
254|4|11
254|4|13.2
254|4|14.3
254|9|5.5
254|9|10.75
254|9|7.25
254|2|11.4
254|2|10.2
254|2|11.3
254|2|13
254|2|11.2
254|2|13.9
254|2|10.8
254|2|13.8
